PACFA License Number:,Footnotes:,Facility Name:,Zip Code,County,Adult Dogs,Adult Dogs: Beginning Count ,Adult Dogs: Beginning Foster Count,Adult Dogs: Stray,Adult Dogs: Owner Relinquished,Adult Dogs: Owner Requested Euthanasia upon intake,Adult Dogs: Transfer in from another Colorado organization  ,Adult Dogs: Transfer in from Out of State organization,Adult Dogs: Other: TNR / Protective Custody / Returns / Disaster Relief,Adult Dogs: Adoption,Adult Dogs: Returned To Owner (RTO),Adult Dogs: Transfer or Rescue out to another Colorado organization,Adult Dogs: Transfer or Rescue out to an Out of State organization,Adult Dogs: Other live outcomes (ie: tnr/snr),Adult Dogs: Died,Adult Dogs: Missing / Stolen,Adult Dogs: Shelter Euthanasia ,Adult Dogs: Owner Requested Euthanasia,Adult Dogs: Ending Count,Adult Dogs: Foster Count,Adult Dogs: AVG LOS,Adult Dogs: Notes,Juvenile Dogs,Juvenile Dogs: Beginning Count,Juvenile Dogs: Beginning Foster Count,Juvenile Dogs: Stray,Juvenile Dogs: Owner Relinquished ,Juvenile Dogs: Owner Requested Euthanasia upon intake,Juvenile Dogs: Transfer in from another Colorado organization,Juvenile Dogs: Transfer in from Out of State organization,Juvenile Dogs: Other: TNR / Protective Custody / Returns / Disaster relief,Juvenile Dogs: Adoption ,Juvenile Dogs: Returned To Owner (RTO),Juvenile Dogs: Transfer or Rescue out to another Colorado organization,Juvenile Dogs: Transfer or Rescue out to an Out of State organization,Juvenile Dogs: Other live outcomes (ie tnr / snr) ,Juvenile Dogs: Died,Juvenile Dogs: Missing / Stolen,Juvenile Dogs: Shelter Euthanasia,Juvenile Dogs: Owner Requested Euthanasia,Juvenile Dogs: Ending Count,Juvenile Dogs: Foster Count,Juvenile Dogs: AVG LOS,Juvenile Dogs: Notes,Adult Cats,Adult Cats: Beginning Count,Adult Cats: Beginning Foster Count,Adult Cats: Stray,Adult Cats: Owner Relinquished,Adult Cats: Owner Requested Euthanasia upon intake,Adult Cats: Transfer in from another Colorado organization,Adult Cats: Transfer in from Out of State organization,Adult Cats: Other: TNR / Protective Custody / Returns / Disaster Relief,Adult Cats: Adoption,Adult Cats: Returned To Owner (RTO),Adult Cats: Transfer or Rescue out to another Colorado organization,Adult Cats: Transfer or Rescue out to an Out of State organization,Adult Cats: Other Live Outcomes (ie: tnr / snr),Adult Cats: Died,Adult Cats: Missing / Stolen,Adult Cats: Shelter Euthanasia,Adult Cats: Owner Requested Euthanasia ,Adult Cats: Ending Count ,Adult Cats: Foster Count,Adult Cats: AVG LOS,Adult Cats: Notes,Juvenile Cats,Juvenile Cats: Beginning Count,Juvenile Cats: Beginning Foster Count,Juvenile Cats: Stray ,Juvenile Cats: Owner Relinquished,Juvenile Cats: Owner Requested Euthanasia upon intake,Juvenile Cats: Transfer in from another Colorado organization,Juvenile Cats: Transfer in from Out of State organization,Juvenile Cats: Other: TNR / Protective Custody / Returns / Disaster Relief,Juvenile Cats: Adoption ,Juvenile Cats: Returned To Owner (RTO),Juvenile Cats: Transfer or Rescue out to another Colorado organization,Juvenile Cats: Transfer or Rescue out to an Out of State organization,Juvenile Cats: Other Live Outcomes (ie:tnr / snr),Juvenile Cats: Died ,Juvenile Cats: Missing / Stolen,Juvenile Cats: Shelter Euthanasia,Juvenile Cats: Owner Requested Euthanasia ,Juvenile Cats: Ending Count,Juvenile Cats: Foster Count,Juvenile Cats: AVG LOS,Juvenile Cats: Notes,Birds,Birds: Beginning Count,Birds: Beginning Foster Count,Birds: Stray,Birds: Owner Relinquished,Birds: Owner Requested Euthanasia upon intake,Birds: Transfer in from another Colorado organization,Birds: Transfer in from Out of State organization,Birds: Other: TNR / Protective Custody / Returns / Disaster Relief,Birds: Adoption,Birds: Returned To Owner (RTO),Birds: Transfer or Rescue out to another Colorado organization,Birds: Transfer or Rescue out to an Out of State organization,Birds: Other Live Outcomes(ie: tnr / snr),Birds: Died,Birds: Missing / Stolen ,Birds: Shelter Euthanasia,Birds: Owner Requested Euthanasia,Birds: Ending Count,Birds: Foster Count,Birds: AVG LOS,Birds: Notes:,Small Mammal,Small Mammal: Beginning Count,Small Mammal: Beginning Foster Count,Sm Mammal: Stray,Sm Mammal: Owner Relinquished,Sm Mammal: Owner Requested Euthanasia upon intake,Sm Mammal: Transfer in from another Colorado organization,Sm Mammal: Transfer in from Out of State organization,Sm Mammal: Other: TNR / Protective Custody / Returns / Disaster Relief,Sm Mammal: Adoption,Sm Mammal: Returned To Owner (RTO),Sm Mammal: Transfer or Rescue out to another Colorado organization,Sm Mammal: Transfer or Rescue out to an Out of State organization,Sm Mammal: Other Live Outcomes (ie: tnr / snr),Sm Mammal: Died,Sm Mammal: Missing / Stolen ,Sm Mammal: Shelter Euthanasia,Sm Mammal: Owner Requested Euthanasia,Sm Mammal: Ending Count,Sm Mammal: Foster Count,Sm Mammal: AVG LOS,Sm Mammal: Notes:,Reptiles,Reptiles: Beginning Count,Reptiles: Beginning Foster Count,Reptiles: Stray,Reptiles: Owner Relinquished,Reptiles: Owner Requested Euthanasia upon intake,Reptiles: Transfer in from another Colorado organization,Reptiles: Transfer in from Out of State organization,Reptiles: Other: TNR / Protective Custody / Returns / Disaster Relief,Reptiles: Adoption,Reptiles: Returned To Owner (RTO),Reptiles: Transfer or Rescue out to another Colorado organization,Reptiles: Transfer or Rescue out to an Out of State organization,Reptiles: Other Live Outcomes (ie: tnr / snr),Reptiles: Died,Reptiles: Missing / Stolen ,Reptiles: Shelter Euthanasia,Reptiles: Owner Requested Euthanasia,Reptiles: Ending Count,Reptiles: Foster Count,Reptiles: AVG LOS,Reptiles: Notes:,Rabbits,Rabbits: Beginning Count,Rabbits: Beginning Foster Count,Rabbits: Stray,Rabbits: Owner Relinquished,Rabbits: Owner Requested Euthanasia upon intake,Rabbits: Transfer in from another Colorado organization,Rabbits: Transfer in from Out of State organization,Rabbits: Other: TNR / Protective Custody / Returns / Disaster Relief,Rabbits: Adoption,Rabbits: Returned To Owner (RTO),Rabbits: Transfer or Rescue out to another Colorado organization,Rabbits: Transfer or Rescue out to an Out of State organization,Rabbits: Other Live Outcomes ( ie: tnr / snr),Rabbits: Died,Rabbits: Missing / Stolen ,Rabbits: Shelter Euthanasia,Rabbits: Owner Requested Euthanasia,Rabbits: Ending Count,Rabbits: Foster Count,Rabbits: AVG LOS,Rabbits: Notes:,Other,Other: Beginning Count,Other: Beginning Foster Count,Other: Stray,Other: Owner Relinquished,Other: Owner Requested Euthanasia upon intake,Other: Transfer in from another Colorado organization,Other: Transfer in from Out of State organization,Other: TNR / Protective Custody / Returns / Disaster Relief,Other: Adoption,Other: Returned To Owner (RTO),Other: Transfer or Rescue out to another Colorado organization,Other: Transfer or Rescue out to an Out of State organization,Other: Other Live Outcomes (ie: tnr / snr),Other: Died,Other: Missing / Stolen ,Other: Shelter Euthanasia,Other: Owner Requested Euthanasia,Other: Ending Count,Other: Foster Count,Other: AVG LOS,Other: Notes:,Location 1
PL0009AP,,Town of Akron,80720,Washington County,, , ,22,1, ,3, , ,3,20,3,,, , , , , , ,8,,, , ,2, , , , , , ,2, , , , , , , , , ,2,,, , ,1, , , , , ,1, , , , , , , , , , ,12,,, , ,6, , , , , ,5, , , , ,1, , , , , ,10,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Akron
(41.084821, -81.515607)"
PL0013LK,,Colorado Canine Rescue,80113,Arapahoe County,,,26, ,21, ,6,66, ,92, , , , , , ,2, , ,25,80,,,, , , , , ,69, ,60, , , , ,6, , , , ,3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Englewood
(39.649436, -104.98891)"
PL002P32,,Eastern Plains Animal Welfare Alliance,80807,Kit Carson County,, , ,10,25, ,22,3, ,23, ,33, , , , , , ,,4,14,"We alter all pets before an adoption happens.  If another rescue tags them, they prefer to use their own vets and services because our prices here are much more expensive being in a small community and they have vets they like to work with.  These are the only animals not altered, but if we adopt them out through our organization, we always alter every pet before it is placed in a new home.",, , , ,11, , , , , , ,11, , , , , , , , ,5,Most of our relinquished puppies go quickly to another rescue because they are to small in age to adopt them out.  They go to foster based rescues till they are big enough to adopt out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burlington
(44.475949, -73.212481)"
PL000FR6,**,Colorado House Rabbit Soceity,80020,Broomfield County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,102,59,25, ,34,5,8,109, , , , ,4, , , ,148,61,606,,,,,,,,,,,,,,,,,,,,,,,,"Broomfield
(39.923985, -105.081661)"
PL000V2T,,Rottie Aid,80128,Jefferson County,, , ,1,12, ,35,21, ,53, , , ,11, , ,2, ,11,11,120,"I am not sure what the difference in the Adult Dogs Ending Count and Foster Count.  They would be the same, as we are a foster based rescue, I would assume.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Littleton
(39.612653, -105.016198)"
PL00143G,,Colorado Animal Welfare League,80107,Elbert County,, ,2,2,33, , ,7, ,16, ,26, , , , , , , ,2,63,,, , ,10,43, , ,4, ,5,5,40, , , , , , , ,8,75,,, ,1,13,27,,4, , ,3, ,39, ,2, ,1, , , , ,23,,, ,2,41,29, , , ,12,42, ,39, , ,1, , , , ,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elizabeth
(40.661927, -74.211653)"
PL001G17,,My Second Home Rescue,80612,Weld County,, ,6, ,8, ,2,58, ,67, , , , , , , , , ,7,40,,, ,5, ,2, , ,35, ,42, , , , , , , , , , ,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carr
(40.896099, -104.874397)"
PL000XFU,,Peanut's Place Bully Rescue,CO,El Paso County,,17,2, , , ,1,1,,4, , , , , , ,4, ,16,2,365,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Yoder
(45.129877, -122.681388)"
PL0009H9,,9 Lives Rescue,80922,El Paso County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,41,26,15, ,2, ,20,87,1,3, ,5,1, , , ,,27,106,The outcome statistics includes the cats taken in as kittens as all were over 4 months when adopted.,,, ,15, , ,5, , , , , , , , , , , , , , ,All juvenile cats were over 4 months when adopted and outcome statistics are counted in the adult section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs
(38.835224, -104.819798)"
PL000ADD,,City of Brush Animal Shelter,CO,Morgan County,, , ,128, , , , , ,4,95,28, , , , ,1, , , ,4,,, , ,5, , , , , , ,5, , , , , , , , , ,4,,, , ,64, , , , , ,1,1,56, , ,1, ,5, , , ,8,,, , ,49, , , , , , , ,49, , , , , , , , ,2,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , ,,,,,,,,,,,,,"Brush
(40.255356, -103.621751)"
PL000GZK,,"International Hearing Dog, Inc.",80640,Adams County,,12, ,,5, ,19,18, ,22, , , , , , , , ,32, ,243,We are a service/hearing dog training program and the average length of a dog in training is 6-8 months before they are placed into a home.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson
(36.034095, -114.984455)"
PL002JQD,,Grand Valley Pit Crew,81524,Mesa County,,27, , , , , ,1, ,2, , , , ,2, , , ,23, ,395,,, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loma
(39.196709, -108.812935)"
PL000S9T,,Town of Platteville,80651,Weld County,, , ,44, , , , , , ,32,12, , , , , , , , ,1.45,,, , ,2, , , , , , ,2, , , , , , , , , ,1,,, ,1, , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Platteville
(40.213704, -104.823231)"
PL002A4H,,Garden Valley Veterinary Hospital,80550,Weld County,, , , , , , , , , , , , , , , , , , , ,,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Windsor
(40.479957, -104.907678)"
PL000KRP,,Indigo Mountain Nature Center Inc,80827,Park County,,36, , ,1, , ,1, , , , , , ,3, ,3, ,32, ,329,We are a sanctuary providing life-long care ,, , , ,3, , , , , , , , , , , , , ,3, ,270,,,5, , , , , , , , , , , , , , , , ,5, ,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5, , , , , , , , , , , , , , , , ,5, ,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake George
(43.426217, -73.712416)"
PL001SVE,,OutPaws,CO,Jefferson County,,,38,,14,,7,203,14,237,,,,2,,,,,,37,51,Adult dog - other live outcomes of 2 is a correction from an error in 2015 report.  Correct starting number for 2016 is actually 36,,,1,8,,,3,26,1,35,,,,,,,,,,4,19,,,,2,,,,3,10,,8,,,,,,,,,,7,107,,,2,,,,,22,5,,24,,,,,1,,1,,,3,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Littleton
(39.612653, -105.016198)"
PL000SL5,,Aspen/Pitkin County Animal Shelter,81611,Pitkin County,,12, ,84,39, ,33,5,4,76,82, , , ,1, ,3, ,16, ,21,,, , , ,8, ,103,14, ,122, , , , , , , , ,4, ,21,,,8, ,19,31, ,2,1, ,37,12, , , ,3, ,1, ,9, ,37,,, , ,6,10, ,10,9, ,31, , , , ,1, , , , , ,37,,, , , ,3, , , , ,2, , , , , , , , ,1, ,42,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , ,1, , , , ,1, , , , , , , , , , ,2,,, , , , , , , , , , , , , , , , , , , , ,,"Aspen
(39.190665, -106.819201)"
PL0015AX,,Upper Rio Grande Animal Society,81144,Rio Grande County,,25,2,233,58, ,6, ,5,72,121,106, , ,1,2,5, ,27, ,12,,,3, ,104,78, , , , ,87,18,85, , ,1,3, , ,1, ,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monte Vista
(39.186699, -120.831703)"
PL0015CT,**,Wild Blue Animal Rescue and Sanctuary,80908,El Paso County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,6,51,55, ,17,17,13,158,1,1,2,2,6,1,31, ,36,7,85,"Our database system does not give us an ability to break this out by cats verses kittens, so 85 days includes all cats in our care

Length of stay can be skewed by adults being senior and in sanctuary, or hospice 

Length of stay for kittens can be skewed by many being born with us and not being available for adoption from 8-10 wks from birth, or longer if they are sick or have Ringworm, or otherwise are not made available for adoption due to such constraints",,32,25,167,72, ,66,51,53,337, ,4, ,2,35,2,4, ,57,48,85,"Our database system does not give us an ability to break out avg LOS by cats verses kittens, so 85 days includes all cats in our care

Length of stay can be skewed by adults being senior and in sanctuary, or hospice 

Length of stay for kittens can be skewed by many being born with us and not being available for adoption from 8-10 wks from birth, or longer if they are sick or have Ringworm, or otherwise are not made available for adoption due to such constraints.

Kittens death primarily due to panleuk and failure to thrive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs
(38.835224, -104.819798)"
PL002A7B,,Demi's Animal,80016,Arapahoe County,,2,2, ,3, , ,8,2,14, , , , , , , , , , ,7,,, , ,,,,,3,1,3,,,,,,,,, , ,7,,,4,4,2,4,,2,5,1,10,,,,,,,,,4,4,180,,, , ,10,7,,23,14,,53,,,,,,,1,, , ,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aurora
(41.75527, -88.309507)"
PL000L6Q,**,Rocky Mountain Collie and Sheltie Rescue Inc.,81007,Pueblo County,,14,14, ,40, ,19,12,14,59, , , ,22,4, , , ,22,22,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pueblo West
(38.322234, -104.739288)"
PL001011,,"Golden Retriever Freedom Rescue, Inc.",co,Denver County,,,13, ,20, ,4,125, ,142,1, , , , , ,9, ,,10,24,,,,2, ,1, ,1,12, ,11, , , , , , , , ,,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver
(39.738453, -104.984853)"
PL002QJ1,,Scroungy Dogs and Pretty Pups Rescue,80550,Weld County,,4,1, ,5,,,71,,68,,,,,,,,,7,7,25,,, , ,,,,,43,,31,,,,,1,,,,11,11,12,,, , , ,,,,2,,,,2,,,,,,, , ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Severance
(40.523356, -104.851175)"
PL002U1H,,No Hound Unhomed,80907,El Paso County,,6, , ,8, ,100,30, ,130, ,5, , , , , , ,8, ,9,Please not that our director for the year left on negative terms and I am doing the best I can from his records. ,,4, , , , ,4, , ,20,2,6, , , , , , ,2, ,10,All puppies must be at least 4 months of age in order to enter our program. ,, , , , , , , , , , , , , , , , , , , , ,We only accept canines.,, , , , , , , , , , , , , , , , , , , , ,We only accept canines,, , , ,, , , , ,, , , , , , , , , , , ,We only accept canines,, , , , , , , , , , , , , , , , , , , , ,We only do canines,,,,,,,,,,,,,,,,,,,,,,We only accept canines,,,,,,,,,,,,,,,,,,,,,,We only accept canines,,,,,,,,,,,,,,,,,,,,,,We only accept canines,"Colorado Springs
(38.835224, -104.819798)"
PL000YBY,,County of Clear Creek Animal Shelter,80436,Clear Creek County,,23,10,159,45, ,1,68,44,130,177,8, ,,2, ,1, ,15,14,30,,, , , , , , , , , , , , , , , , , , , , ,We did not take in any puppies 3 months old or less in 2016.,,26, ,29,30, , , ,3,51,3,3, , ,5, , , ,21,1,90,,, , ,7,3, , , ,3,7,2,3, , , , , , , , ,14,,, , , , , , , , , , , , , , , , , , , , ,We don't take in birds.,, , , , , , , , , , , , , , , , , , , , ,We don't take in small mammals.,, , , , , , , , , , , , , , , , , , , , ,We don't take in reptiles.,, , , , , , , , , , , , , , , , , , , , ,We don't take in rabbits.,, , , , , , , , , , , , , , , , , , , , ,We only take in dogs and cats.,"Dumont
(40.940371, -73.995821)"
PL0012FZ,,Lucky Paws Rescue,80403,Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,2, ,1, ,9,8, , , ,9, , , , ,2,2,15,,, , ,21, , ,10, , ,20, ,10, , , , ,1, , , ,60,"One kitten our vet euthanized shortly after birth due to failure to thrive.

Reason we keep kittens average of 60 days is many were newborns or born in our rescue and they need to be 8-10 weeks before spay/neuter and adoption.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Golden
(39.749672, -105.216019)"
PL000YUK,**,Every Creature Counts,80621,Weld County,,18,8,5,99, ,176,56, ,316, , , ,316,2,,,,11,3,22,,,10, ,6,16, ,66,13, ,88, , , , ,3, , , , , ,18,,,256,3,,33,,421,320,,824, , , , ,3,,4, ,197,5,12,,, , , ,52, ,56,67,,164, , , , ,8, ,3, , , ,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fort Lupton
(40.08025, -104.810512)"
PL0005YW,**,Bear Creek Animal Hospital,81625,Moffat County,,10, ,221,27, , , , ,56,161,17, , , , ,12, ,248, ,16,,, , ,20,9, , , , ,17,,,2, , , , , , , ,20,,,8, ,106,12, , , , ,26,6,44, , , , ,44, ,6, ,24,,, , ,77, , , , , ,30, ,28, , , , ,9, , , ,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,7, , , , , ,4,2, , , ,1, , , , , ,10,,,,,,,,,,,,,,,,,,,,,,,,"Craig
(40.512442, -107.547286)"
PL000C7K,**,Cavy Care Inc,80015,Arapahoe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236, , ,223, ,12, , ,242, , , , ,8, , , ,43, ,15,,,,,,,,,,,,,,,,,,,,,,,,,2, , , , ,4, , ,2, , , , , , , , ,1, , ,,, , , , , , , , , ,,,,,,,,,,,,,"Aurora
(41.75527, -88.309507)"
PL001F29,**,North Star Siberian Husky Rescue,80132,El Paso County,,4,4,1,19, ,5,1, ,28, , , , , , , , ,2,2,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monument
(39.09158, -104.868237)"
PL001EUV,,Happy Cats Haven,80904,El Paso County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,12,121,134, ,2, ,109,255,6, , ,109,4, , , ,16,14,38,,,7,10,241,81, ,4, ,87,322,1,1, ,87,16, , , ,19,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs
(38.835224, -104.819798)"
PL0026YA,**,HomeComings Dog Rescue,80026,Jefferson County,,170,170, , , ,17,151, ,151, , , , ,1, , , ,151,151,14,,,159,159, , , ,9,150, ,146, , , , ,5, , , ,159,159,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lakewood
(39.710997, -105.088872)"
PL0000GE,,"Highland Veterinary Clinic, PC",80610,Weld County,, , ,19, , , , , ,3,16, , , , , , , , , ,6,,,,,,,,,,,,,,,,,,,,,,,,, , ,3, , , , , ,3, , , , , , , , , , ,14,,, , ,1, , , , , , , , , , ,1, , , , , ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ault
(40.582389, -104.733083)"
PL002EBN,,Rescuing Unwanted Furry Friends Sanctuary,81504,Mesa County,,3,3, ,3, ,2,8,3,19, ,2,1, , , ,3, , , ,120,,,12,12, ,4, , ,4, ,19, , , , , , ,1, , , ,15,,,4,4,5,7, , ,1, ,14, , , ,1, , ,1, ,1,1,90,,,9,9,31,2, , ,3,3,41, , , , ,5, ,1, ,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Junction
(39.067379, -108.570816)"
